2.85503	34.161	117.0
2.93703	34.4574	481.0
2.98043	34.6314	221.0
2.37827	34.4577	1145.0
2.33552	34.7514	597.0
2.45826	34.2717	922.0
2.60675	34.5058	143.0
2.84282	34.3706	49.0
2.65942	34.0921	724.0
2.82823	34.2778	73.0
2.6488	34.1581	147.0
2.75982	34.3166	103.0
2.39321	34.138	2322.0
2.02793	34.4029	257.0
2.81353	34.1223	291.0
2.6498	34.4643	664.0
2.32838	34.6708	674.0
2.2993	34.7719	246.0
2.1289	34.7033	1598.0
2.41201	34.6853	2164.0
2.67151	34.1211	108.0
2.80782	34.1507	156.0
2.27352	34.3976	677.0
2.26387	34.6813	727.0
2.71883	34.5461	1265.0
2.06895	34.2509	2120.0
2.85036	34.1049	498.0
2.65711	34.5994	483.0
2.48971	34.5859	1204.0
2.57865	34.4087	114.0
2.01302	34.3874	931.0
2.38363	34.2504	6840.0
2.52491	34.4848	727.0
2.24843	34.5827	1911.0
3.04325	34.7063	312.0
2.15078	34.2388	2109.0
2.16581	34.1869	8539.0
2.05303	34.3155	1430.0
2.06183	34.484	572.0
2.44317	34.5103	1421.0
2.59918	34.1449	386.0
2.86531	34.5189	282.0
2.04943	34.4368	908.0
2.30187	34.5601	489.0
2.27252	34.2716	221.0
2.16713	34.3039	578.0
2.23012	34.2341	6454.0
2.01398	34.4253	2830.0
2.30629	34.5275	619.0
2.70371	34.5229	3652.0
2.3027	34.6645	1994.0
2.63734	34.5259	952.0
2.76721	33.9924	204.0
2.72039	34.4974	3902.0
2.83846	34.0725	393.0
2.21853	34.4969	1231.0
2.5217	34.4342	1236.0
2.74083	34.4805	617.0
2.15681	34.1606	2157.0
2.2648	34.1664	1360.0
2.59173	34.3441	87.0
2.60606	34.3106	78.0
2.66274	34.1811	120.0
3.11721	34.6255	2663.0
2.67354	34.4123	264.0
2.75186	34.6045	24162.0
2.14032	34.7271	467.0
2.0724	34.26	909.0
2.82775	34.0928	320.0
2.97378	34.538	1579.0
2.39161	34.5132	5534.0
2.36225	34.2234	1103.0
2.18764	34.5853	721.0
2.7531	34.4122	141.0
2.6302	34.4931	158.0
2.78103	34.026	646.0
2.06337	34.4629	337.0
2.43706	34.7267	299.0
2.28736	34.2356	637.0
2.80516	34.5313	83.0
2.28559	34.3661	417.0
2.77175	34.4863	321.0
2.32257	34.5867	2019.0
2.8336	34.1493	122.0
2.55734	34.4337	1360.0
2.49932	34.3976	2307.0
2.15105	34.7829	2004.0
2.11062	34.6027	1484.0
2.68982	34.4995	913.0
2.99914	34.4926	629.0
2.56196	34.664	58.0
2.75215	34.0294	242.0
2.68165	34.2233	33.0
2.52624	34.6613	191.0
3.09968	34.6062	4261.0
2.44754	34.3651	1152.0
2.75442	34.1664	126.0
2.50696	34.5322	219.0
2.09864	34.3095	498.0
2.16277	34.426	367.0
2.10867	34.6471	2845.0
2.48941	34.5032	492.0
2.06925	34.2781	3683.0
2.13843	34.7686	715.0
2.35366	34.2961	839.0
2.23002	34.4649	522.0
2.71019	34.1849	147.0
2.75364	34.3506	188.0
2.5905	34.4424	133.0
2.14	34.6373	507.0
2.1748	34.2691	3101.0
2.13708	34.5527	402.0
2.27615	34.4545	191.0
2.32741	34.4906	965.0
2.16999	34.7923	817.0
2.70216	34.0376	582.0
1.99746	34.2913	1282.0
2.73661	34.0455	102.0
2.82493	34.132	132.0
2.25451	34.2393	468.0
2.18394	34.615	1314.0
2.36243	34.5524	4921.0
2.48528	34.2925	1944.0
2.25781	34.6471	666.0
2.02445	34.2993	1544.0
2.05823	34.5239	2259.0
2.33893	34.276	402.0
2.44545	34.6156	2046.0
2.09902	34.4864	1179.0
2.21272	34.7449	386.0
2.03827	34.3079	1118.0
3.06497	34.5881	6383.0
2.22171	34.6223	363.0
2.23395	34.4457	161.0
2.83047	34.5265	476.0
2.72831	34.1185	307.0
2.2627	34.422	215.0
2.98877	34.5638	1182.0
2.38854	34.1849	1082.0
2.12871	34.3021	554.0
2.53	34.3736	1450.0
2.26173	34.7384	579.0
2.1462	34.6077	958.0
2.44974	34.2267	535.0
2.29535	34.7417	514.0
2.17591	34.5409	527.0
2.44555	34.5343	789.0
2.07817	34.6471	1655.0
2.20498	34.2916	1059.0
2.77806	34.1961	332.0
2.68537	34.4798	1050.0
2.48084	34.4486	1302.0
2.31307	34.6322	652.0
2.19603	34.1759	4020.0
2.35525	34.1664	1949.0
2.4374	34.2972	604.0
2.35616	34.7939	546.0
2.33029	34.3959	489.0
2.15843	34.3563	253.0
2.3169	34.4381	1187.0
2.57881	34.2965	2065.0
2.34967	34.5251	813.0
2.52447	34.2314	939.0
2.24468	34.662	103.0
2.2641	34.801	935.0
2.12836	34.4028	1537.0
2.43888	34.1677	804.0
2.49912	34.7053	285.0
2.69599	34.6075	422.0
2.19607	34.4064	416.0
2.54973	34.2104	973.0
3.13011	34.6605	1015.0
2.09312	34.3391	875.0
3.09931	34.641	1348.0
2.62806	34.1436	123.0
3.04677	34.6091	1247.0
2.19279	34.8351	545.0
2.58139	34.1592	960.0
2.58455	34.4902	79.0
2.36046	34.4815	914.0
2.25773	34.7754	135.0
2.89754	34.2972	801.0
2.56119	34.5756	638.0
2.80682	34.3274	125.0
2.63149	34.5671	302.0
2.57006	34.2243	221.0
2.17415	34.5117	485.0
2.87356	34.3788	69.0
2.752	34.2775	218.0
2.81116	34.2129	402.0
2.64014	34.2689	1086.0
2.70822	34.2408	299.0
2.22996	34.1599	949.0
3.01012	34.5887	4063.0
2.04561	34.5101	1358.0
2.5479	34.2667	646.0
2.46306	34.4811	1115.0
2.06933	34.3022	727.0
2.18465	34.2182	1527.0
2.42745	34.4391	300.0
2.50938	34.6229	1910.0
2.0221	34.2829	6392.0
2.0977	34.4558	67.0
2.27706	34.5584	510.0
2.45368	34.3875	385.0
2.51632	34.2643	1003.0
2.49919	34.6879	192.0
2.29785	34.8227	127.0
2.30558	34.3291	255.0
3.12322	34.6465	1712.0
3.1087	34.7083	449.0
2.23071	34.8142	191.0
2.09475	34.6971	113.0
2.66778	34.4298	537.0
2.7857	34.2371	311.0
2.25055	34.3349	4190.0
2.58541	34.1946	954.0
2.46819	34.6867	455.0
2.08705	34.3731	939.0
2.53888	34.5343	1102.0
2.83983	34.4414	268.0
2.42183	34.3523	472.0
2.40354	34.278	2407.0
2.39443	34.591	5288.0
2.74479	34.1951	949.0
2.82366	34.2541	281.0
2.80779	34.076	643.0
2.81494	34.1613	89.0
2.20822	34.5554	2422.0
1.71232	33.2408	419.0
1.66707	32.9538	336.0
1.66332	33.0732	169.0
1.79301	33.1086	89.0
1.8855	32.9129	1135.0
1.74112	33.169	165.0
1.99811	33.293	756.0
1.90743	33.0628	1026.0
2.04835	33.5641	984.0
1.92518	33.5957	17522.0
1.68434	33.0924	498.0
1.6515	33.2526	452.0
2.00328	33.5415	779.0
1.90691	33.3924	321.0
2.0563	33.4948	415.0
1.68211	33.0496	361.0
1.54758	32.7839	529.0
1.41044	33.0387	51.0
1.71735	32.9676	11018.0
1.91728	32.9438	337.0
2.01258	33.0628	822.0
1.70063	32.8675	337.0
1.52011	32.7209	555.0
1.52204	33.0247	204.0
1.49601	33.2078	337.0
2.04925	33.1853	1565.0
1.60332	32.7148	400.0
1.53354	32.9004	173.0
1.8099	33.2227	220.0
1.56705	32.7405	566.0
1.86237	33.012	135.0
1.64006	32.6994	166.0
1.84231	32.7123	112.0
1.96368	33.2736	509.0
2.02515	33.6289	263.0
1.57793	33.2462	135.0
1.42288	32.9718	41.0
1.92296	33.4098	244.0
1.95654	33.3804	259.0
1.92147	33.6168	2096.0
1.90161	32.7446	7768.0
1.94977	33.6784	165.0
1.58323	33.1019	504.0
1.3061	33.0287	99.0
1.84862	33.2338	303.0
1.63758	33.1824	74.0
1.50134	32.7836	555.0
2.05031	33.6287	488.0
2.012	33.3088	442.0
1.59629	32.7703	342.0
1.64423	33.2823	268.0
2.08053	33.223	2070.0
1.99363	33.6917	511.0
1.6433	32.9222	866.0
2.08548	33.3406	204.0
1.91839	33.2779	188.0
1.67852	32.8508	255.0
1.63914	32.952	103.0
2.00127	33.4807	226.0
1.7363	33.2593	3514.0
1.63297	33.043	257.0
1.94398	33.0642	2450.0
2.0053	33.6149	229.0
1.98054	33.3642	505.0
1.96674	33.4102	551.0
2.08628	33.3187	2082.0
1.35497	33.1466	713.0
1.90478	33.0957	1464.0
1.9161	33.3616	510.0
1.82794	33.1141	110.0
1.49546	33.1511	205.0
2.0175	33.0148	2400.0
1.81776	33.0155	212.0
1.97027	33.6045	2629.0
1.80231	33.3432	1105.0
1.71174	33.415	271.0
1.48059	32.9187	82.0
1.68489	33.2051	247.0
1.92687	33.1894	324.0
2.0067	33.5103	702.0
1.88097	33.3771	492.0
2.00099	33.4454	553.0
1.62261	33.0031	276.0
1.50354	32.8415	101.0
1.98863	33.6657	1106.0
1.93623	33.1061	1092.0
1.68046	32.9385	264.0
1.84187	33.0435	49.0
1.70877	33.09	269.0
2.00572	33.2176	115.0
1.94859	33.3371	387.0
1.82148	33.1991	349.0
2.07345	33.3623	502.0
1.76583	33.086	79.0
1.83556	32.8057	381.0
1.4482	32.7786	369.0
1.63189	32.752	624.0
2.10492	33.2844	10707.0
1.67357	33.3379	122.0
1.76725	33.1407	96.0
1.39963	33.1193	129.0
1.43077	33.204	166.0
1.58762	32.9856	1065.0
1.71338	33.2717	107.0
1.59654	32.9296	304.0
1.59875	32.8288	1483.0
1.64395	33.0589	149.0
1.63651	33.1032	176.0
1.7383	32.7113	218.0
1.79892	33.3832	204.0
1.65086	32.8273	493.0
1.69403	32.9992	1342.0
1.57073	32.8172	1520.0
1.53033	32.9526	112.0
1.44944	33.1755	253.0
1.62875	33.1532	117.0
1.40197	33.164	237.0
1.68721	32.9203	1259.0
1.65203	33.3077	174.0
1.81559	33.4283	57.0
1.74964	32.805	700.0
1.64884	33.0102	1032.0
1.82282	33.4649	494.0
1.87642	33.3338	2467.0
1.38454	33.0826	199.0
1.70826	32.897	325.0
1.6421	32.8918	1942.0
1.88682	32.8134	90.0
1.63091	32.8623	784.0
1.36131	32.9262	48.0
1.31751	32.9737	126.0
1.34752	33.0944	87.0
1.76209	32.9392	1430.0
1.66624	33.1144	130.0
2.03362	33.4469	572.0
1.63888	32.9671	175.0
1.29981	33.0897	273.0
2.00811	33.7031	606.0
1.42757	32.9475	32.0
1.77502	32.9749	776.0
1.88346	33.1114	517.0
1.43092	32.8345	258.0
1.45189	32.7115	169.0
1.71167	33.1588	301.0
1.68045	33.2384	732.0
1.66037	33.3619	216.0
2.06678	33.3822	1094.0
1.47355	33.019	258.0
1.45507	33.079	163.0
1.68003	32.9828	1010.0
1.60607	33.033	775.0
1.98495	32.9768	1098.0
1.67259	33.1605	108.0
1.80245	32.9523	314.0
1.80544	33.5486	65.0
1.55313	33.0713	634.0
1.63457	32.8777	462.0
1.38928	32.8914	76.0
1.78271	33.2808	180.0
1.83889	33.3848	258.0
1.89967	33.1665	797.0
1.73952	32.67	341.0
2.04712	33.5127	314.0
1.8496	33.4303	288.0
1.51554	32.814	389.0
1.99069	33.6354	1681.0
1.60582	33.1325	55.0
2.0373	33.6466	451.0
1.34699	33.0473	53.0
1.52239	32.841	121.0
2.03608	33.3675	509.0
1.63532	33.0225	485.0
1.807	33.0925	118.0
2.01068	33.1082	2704.0
1.64793	32.9902	887.0
1.70396	32.8322	295.0
1.86509	33.1345	409.0
1.92814	33.4856	514.0
1.88053	33.0781	9170.0
1.60283	32.9521	104.0
1.96224	33.5416	1254.0
1.55623	32.8617	284.0
1.7638	32.8769	170.0
1.96429	32.9476	1870.0
1.7673	33.4364	341.0
1.62491	32.9374	227.0
1.896	33.0372	300.0
1.58176	33.2737	57.0
1.56393	32.9248	208.0
1.92557	33.5686	2453.0
1.99506	33.1344	863.0
1.60963	32.8524	993.0
1.50874	33.0748	43.0
1.68104	32.8051	2132.0
1.44161	32.9004	101.0
1.56899	33.1537	131.0
1.72969	33.356	2688.0
1.91061	33.5356	1118.0
1.3195	33.0647	72.0
1.63841	32.7925	736.0
1.83755	32.8883	94.0
1.62685	33.1963	89.0
1.71796	33.0429	437.0
1.57001	32.6748	415.0
1.72181	33.4661	235.0
1.51757	32.8655	122.0
1.87716	33.2722	119.0
1.78259	33.2391	222.0
1.924	33.3125	469.0
2.00508	33.3967	663.0
1.85118	33.3013	279.0
1.9449	33.0294	183.0
1.75161	33.2227	92.0
1.95309	33.1482	198.0
1.76376	33.2782	211.0
1.61798	32.9788	98.0
1.46239	33.1207	285.0
1.95553	33.6257	918.0
1.60465	33.3022	105.0
1.99875	33.5998	996.0
2.03511	33.6091	707.0
1.73599	32.9702	731.0
1.78111	33.0559	297.0
1.69908	32.956	2297.0
1.36582	33.0011	458.0
1.82299	33.1546	172.0
2.0381	33.5953	200.0
1.54334	33.182	253.0
1.89261	33.4275	1183.0
1.95826	33.1887	542.0
1.54452	32.8044	222.0
1.73929	33.1975	104.0
2.05976	33.2145	1716.0
1.76507	32.9093	505.0
1.83617	32.9901	96.0
1.93669	33.6825	173.0
1.85307	33.261	246.0
2.05239	33.4305	2394.0
1.83771	32.9462	573.0
1.73431	33.3074	206.0
1.77135	33.3975	96.0
1.97382	33.4943	380.0
1.73104	33.103	186.0
1.67697	33.3209	215.0
1.7547	33.1243	174.0
1.72445	33.0165	711.0
1.9648	33.1129	1022.0
1.81524	33.2612	318.0
1.94687	33.222	91.0
1.79141	33.5157	241.0
1.91393	32.648	1161.0
1.98327	33.0477	663.0
2.00751	33.1774	1295.0
1.34973	32.9498	182.0
1.79135	33.0205	132.0
1.89389	32.6926	2150.0
1.90709	33.638	1189.0
1.38724	32.8395	73.0
1.59807	33.2148	271.0
1.86991	32.6629	642.0
1.69407	33.289	1299.0
1.93776	32.9918	395.0
1.72569	32.8783	241.0
1.79288	32.8431	160.0
1.87063	33.2086	181.0
1.49808	32.896	119.0
1.76665	33.2519	222.0
1.74494	33.0582	130.0
1.89562	33.1915	270.0
1.91798	32.7948	1314.0
1.52155	32.6929	762.0
2.07231	33.2952	6502.0
1.60817	33.0654	382.0
1.90396	33.0089	46.0
1.4746	32.8402	133.0
1.78854	33.4779	85.0
1.78731	33.1716	504.0
1.86575	32.9566	203.0
1.8332	33.0681	1107.0
1.74053	32.9859	1427.0
1.80162	33.2996	250.0
1.8035	32.7364	555.0
1.95029	33.5145	775.0
2.05052	33.3293	540.0
1.60478	32.656	491.0
1.85925	33.1757	1248.0
1.70724	32.9359	1147.0
2.00936	33.3412	350.0
1.97402	33.0826	684.0
1.84253	33.5047	131.0
1.90552	32.8615	358.0
1.9573	33.4494	828.0
1.97712	33.0146	605.0
1.91611	33.147	213.0
1.69752	32.7471	504.0
1.47458	32.7914	210.0
1.66839	32.7707	183.0
1.58299	32.8903	346.0
2.03498	33.5346	1829.0
1.8738	33.4912	1592.0
1.94383	33.6516	694.0
1.89406	32.9748	104.0
2.03253	33.4796	308.0
2.01783	33.6629	1078.0
1.89563	33.2279	312.0
1.52552	32.9835	290.0
2.09447	33.2473	1721.0
2.02934	33.5704	772.0
1.61749	32.9086	166.0
1.94163	32.902	7999.0
2.01619	33.5826	185.0
1.56733	33.0294	1004.0
2.04517	33.2562	1501.0
2.06426	33.4054	9946.0
1.71225	32.9994	1750.0
1.53065	33.1237	102.0
1.66167	32.8763	336.0
1.67872	32.7191	430.0
1.4806	32.9505	450.0
1.72933	32.7596	2027.0
1.67523	33.0215	3536.0
1.85843	32.8597	377.0
1.828	33.5729	767.0
1.48822	32.7507	2664.0
1.8909	33.4581	197.0
1.57938	32.8648	203.0
1.98764	33.5716	1679.0
1.92098	33.2589	1721.0
1.75699	33.0138	1276.0
1.85063	33.0881	1468.0
1.80946	32.907	2429.0
1.8807	33.5747	1089.0
1.66803	32.9036	989.0
1.96849	33.6798	262.0
2.04959	33.4634	753.0
1.94765	32.8426	3413.0
1.8541	33.5433	619.0
1.73125	32.9165	726.0
2.03913	33.1576	5168.0
2.54324	33.0627	255.0
2.10472	33.5931	1573.0
2.17683	32.8596	45.0
2.23476	33.3384	2080.0
2.05508	32.8557	1385.0
2.15142	33.1238	2009.0
2.14084	33.1521	100.0
1.99113	32.9403	947.0
2.06237	33.5991	1156.0
2.12958	33.6258	3319.0
2.27	33.066	1989.0
2.48512	32.8564	35.0
2.45406	32.7352	61.0
2.27064	33.4962	370.0
2.34409	33.0391	30.0
2.35505	32.7525	349.0
2.51875	32.9797	39.0
2.57863	32.5989	5.0
2.4733	33.0524	205.0
2.21806	33.017	230.0
2.20119	33.0416	120.0
2.76434	32.6208	66.0
2.35222	33.2983	647.0
2.26678	33.2249	370.0
2.53112	33.0186	155.0
2.65954	32.5466	47.0
2.47738	33.0856	141.0
2.21787	33.5384	205.0
2.74987	32.8802	10.0
2.11161	32.9178	814.0
2.26094	33.1876	396.0
2.11784	32.6898	742.0
2.40237	33.4203	364.0
2.34738	33.1358	312.0
2.61755	32.9266	75.0
2.17658	33.2306	3679.0
2.15678	33.3906	936.0
2.367	33.3643	543.0
2.6854	32.9238	65.0
2.0877	33.5679	984.0
2.14014	33.2114	1685.0
2.40439	32.6671	93.0
2.16605	32.913	1205.0
2.52189	32.7209	75.0
2.58733	32.9	63.0
2.38327	32.6758	57.0
2.29323	33.3221	911.0
2.49445	32.6861	69.0
2.37	32.9719	55.0
2.11346	32.9466	378.0
2.13237	32.6602	694.0
2.71145	32.9999	101.0
2.34738	32.9399	563.0
2.26253	33.3739	9752.0
2.13143	33.3208	18347.0
2.47601	33.2932	223.0
2.40892	32.8829	160.0
2.17134	33.497	471.0
2.49672	32.954	32.0
2.45335	32.6428	2226.0
2.22783	33.2647	5861.0
2.18942	33.071	608.0
2.37107	33.2318	38.0
2.50786	32.8895	56.0
2.29474	33.5091	157.0
2.54507	33.1717	101.0
2.12351	32.7569	493.0
2.15083	33.4128	944.0
2.12763	33.4768	880.0
2.08771	32.7657	177.0
2.56608	33.3305	662.0
2.5945	32.8308	48.0
2.64983	32.9056	33.0
2.23232	33.5112	713.0
2.18558	32.9496	501.0
2.28726	33.3005	901.0
2.39865	33.0189	36.0
2.29746	33.2574	476.0
2.36763	32.7027	77.0
2.18597	33.5904	1276.0
2.18174	33.3664	3285.0
1.99326	32.8628	2220.0
2.62843	33.0638	523.0
2.33021	33.4517	888.0
2.30118	33.3678	3975.0
2.42365	32.8374	54.0
2.41095	32.9917	17.0
2.1554	33.458	430.0
2.06487	32.7397	441.0
2.16353	33.5266	702.0
2.16773	32.968	800.0
2.18242	33.4365	1833.0
2.08308	33.0785	641.0
2.28242	33.1144	130.0
2.14058	32.7455	432.0
2.31143	33.2164	361.0
2.3112	32.9132	118.0
2.0798	32.9975	133.0
2.37533	32.7774	447.0
2.56211	32.8041	81.0
2.52659	32.8195	65.0
2.04309	32.999	749.0
2.27616	33.5302	470.0
2.24092	33.0911	7739.0
2.09043	33.4546	418.0
2.37573	32.9146	89.0
2.42312	32.7507	186.0
2.53759	33.1074	4451.0
2.27874	32.8927	3096.0
2.2298	33.0577	544.0
1.98203	32.7921	4379.0
2.5469	33.3783	52.0
2.16862	33.6658	1096.0
2.08242	33.4803	689.0
2.07653	32.8804	752.0
2.41948	33.0444	119.0
2.59295	32.8665	21.0
2.11607	33.1884	4054.0
2.20309	33.1164	1018.0
2.72536	32.5903	76.0
2.46595	32.6082	103.0
2.39778	33.1579	59.0
2.37331	33.4234	573.0
2.42783	32.779	17.0
2.22672	32.9211	111.0
2.13874	33.573	169.0
2.26934	32.9461	71.0
2.63828	32.511	113.0
2.71523	32.9551	43.0
2.28387	32.9776	140.0
2.01693	32.7522	1075.0
2.2951	33.4394	1826.0
2.29605	33.4788	468.0
2.31609	33.1697	156.0
2.73656	33.0594	84.0
2.30656	33.6161	735.0
2.1368	33.0787	1567.0
2.02469	32.7889	559.0
2.14367	32.7982	1353.0
2.44837	32.8693	33.0
2.25356	33.6065	1333.0
2.39145	33.3888	758.0
2.73136	32.6309	14.0
2.55836	32.9288	35.0
2.72195	32.6563	112.0
2.77149	32.585	225.0
2.21126	33.682	805.0
2.10538	33.4524	770.0
2.09856	32.9667	588.0
2.60115	33.0966	89.0
2.06817	33.56	882.0
2.57207	32.7192	44.0
2.25484	33.65	667.0
2.39345	33.2824	55.0
2.65695	32.9569	33.0
2.08647	33.1436	7759.0
2.05813	33.1055	5698.0
2.60626	32.9723	490.0
2.82653	33.0458	437.0
2.01264	32.8338	1419.0
2.18663	33.2575	2903.0
2.209	32.9635	134.0
2.22249	33.6625	570.0
2.31753	33.336	655.0
2.24449	33.4859	723.0
2.50308	33.1687	135.0
2.12533	32.9988	998.0
2.16269	33.4748	502.0
2.61875	33.0192	355.0
2.1264	33.4253	1670.0
2.36757	32.6395	201.0
2.62802	32.6042	204.0
2.31146	32.6799	1335.0
2.32549	33.0734	815.0
2.30903	33.553	200.0
2.09285	33.0464	503.0
2.65189	32.9869	47.0
2.56278	33.0844	113.0
2.39136	32.6025	840.0
2.6607	32.6449	85.0
2.40862	32.7233	64.0
2.06883	32.9128	1424.0
2.24599	32.7975	312.0
2.59062	32.5579	428.0
2.25167	33.547	456.0
2.35509	33.1063	157.0
2.15791	33.2144	1526.0
2.23775	33.299	3120.0
2.0117	32.9127	31344.0
2.60247	32.7097	46.0
2.77066	32.5438	57.0
2.62199	32.67	55.0
2.31049	32.8508	295.0
2.12116	32.8442	222.0
2.57073	32.988	116.0
2.52695	33.0392	79.0
2.20639	33.1935	2680.0
2.35338	33.5086	441.0
2.16375	33.154	1469.0
2.48307	32.7642	22.0
2.33987	33.5811	446.0
2.10672	32.7294	1029.0
2.2317	33.2229	857.0
2.22095	33.6402	602.0
2.33388	32.9809	53.0
2.54572	32.8593	395.0
2.13681	33.5522	543.0
2.44631	33.403	138.0
2.26849	33.4266	2186.0
2.15951	33.5702	307.0
2.3325	32.7202	6723.0
2.41352	33.223	66.0
2.33969	32.9102	28.0
2.43124	33.3473	377.0
2.26058	33.1639	215.0
2.35245	33.4695	476.0
2.28153	32.807	373.0
2.54481	32.747	23.0
2.487	32.9986	20.0
2.41976	32.618	88.0
2.25775	33.4558	2309.0
2.32301	33.2649	488.0
2.33241	32.6672	274.0
2.3034	33.0441	755.0
1.96284	32.7252	11943.0
2.40333	32.6165	127.0
2.3937	32.7421	226.0
2.50992	32.5933	175.0
2.36074	33.184	134.0
2.30719	32.9577	145.0
2.55972	32.6162	17.0
2.2258	32.8862	809.0
2.49086	32.729	97.0
