matmul 1.26419591904 0.355986118317 1.1528570652 0.318037033081
fbcorr 0.0258190631866 0.00822806358337 0.0321509838104 0.016664981842
hyantes 7.41180300713 2.90055394173 7.35939383507 2.03796100616
pairwise 0.106214046478 0.0299439430237 0.105904102325 0.0291268825531
wave_ 0.190484046936 0.0622158050537 0.166171073914 0.0786759853363
mandel 0.217816114426 0.0646758079529 0.619146823883 0.343618869781
convolution 0.135608911514 0.121120929718 0.182692050934 0.129489898682
